time,continent,country,population,day,new_cases,active_cases,critical_cases,recovered_cases,1M_pop_cases,total_cases,new_deaths,1M_pop_deaths,total_deaths,1M_pop_tests,total_tests,date_column,year,month,date,monthly
2023-10-06 01:00:05+00:00,North-America,USA,334805269,2023-10-06,5875,1032709,1535,106604331,325010,108815136,23,3519,1178096,3543393,1186346810,2023-10-06,2023,10,2023-10-06,10
2023-10-06 00:30:05+00:00,North-America,USA,334805269,2023-10-06,5875,1026571,1535,106597112,324970,108801713,23,3519,1178030,3543393,1186346810,2023-10-06,2023,10,2023-10-06,10
2023-10-06 00:00:05+00:00,North-America,USA,334805269,2023-10-06,5265,1026760,1535,106595464,324966,108800239,13,3519,1178015,3543393,1186346810,2023-10-06,2023,10,2023-10-06,10
2023-10-05 23:30:04+00:00,North-America,USA,334805269,2023-10-05,4819,1026980,1535,106594799,324964,108799793,12,3519,1178014,3543393,1186346810,2023-10-05,2023,10,2023-10-05,10
2023-10-05 23:15:05+00:00,North-America,USA,334805269,2023-10-05,4399,1027476,1535,106591383,324956,108796850,9,3518,1177991,3543393,1186346810,2023-10-05,2023,10,2023-10-05,10
2023-10-05 22:30:04+00:00,North-America,USA,334805269,2023-10-05,3307,1027392,1535,106590384,324952,108795758,0,3518,1177982,3543393,1186346810,2023-10-05,2023,10,2023-10-05,10
2023-10-05 22:15:04+00:00,North-America,USA,334805269,2023-10-05,0,1027336,1535,106587133,324942,108792451,0,3518,1177982,3543393,1186346810,2023-10-05,2023,10,2023-10-05,10
2023-10-05 01:30:03+00:00,North-America,USA,334805269,2023-10-05,5312,1027671,1535,106586173,324941,108791809,14,3518,1177965,3543393,1186346810,2023-10-05,2023,10,2023-10-05,10
2023-10-05 01:15:03+00:00,North-America,USA,334805269,2023-10-05,5312,1026998,1535,106586173,324939,108791129,14,3518,1177958,3543393,1186346810,2023-10-05,2023,10,2023-10-05,10
2023-10-05 01:00:04+00:00,North-America,USA,334805269,2023-10-05,5157,1026145,1538,106585960,324935,108790042,11,3518,1177937,3543393,1186346810,2023-10-05,2023,10,2023-10-05,10
2023-10-05 00:30:03+00:00,North-America,USA,334805269,2023-10-05,4685,1026645,1538,106584988,324934,108789570,11,3518,1177937,3543393,1186346810,2023-10-05,2023,10,2023-10-05,10
2023-10-05 00:15:03+00:00,North-America,USA,334805269,2023-10-05,4544,1025666,1538,106584988,324931,108788581,11,3518,1177927,3543393,1186346810,2023-10-05,2023,10,2023-10-05,10
2023-10-05 00:00:04+00:00,North-America,USA,334805269,2023-10-05,4544,1027273,1521,106583381,324931,108788581,11,3518,1177927,3543393,1186346810,2023-10-05,2023,10,2023-10-05,10
2023-10-04 23:45:03+00:00,North-America,USA,334805269,2023-10-04,4225,1025040,1521,106583381,324924,108786348,11,3518,1177927,3543393,1186346810,2023-10-04,2023,10,2023-10-04,10
2023-10-04 23:30:02+00:00,North-America,USA,334805269,2023-10-04,3776,1030604,1530,106571595,324906,108780110,9,3518,1177911,3543149,1186265030,2023-10-04,2023,10,2023-10-04,10
2023-10-04 23:15:03+00:00,North-America,USA,334805269,2023-10-04,3404,1030638,1530,106571198,324904,108779738,0,3518,1177902,3543149,1186265030,2023-10-04,2023,10,2023-10-04,10
2023-10-04 23:00:03+00:00,North-America,USA,334805269,2023-10-04,3404,1029489,1544,106568520,324893,108775865,0,3518,1177856,3543101,1186248894,2023-10-04,2023,10,2023-10-04,10
2023-10-04 22:45:03+00:00,North-America,USA,334805269,2023-10-04,2883,1028316,1544,106566046,324882,108772218,0,3518,1177856,3543101,1186248894,2023-10-04,2023,10,2023-10-04,10
2023-10-04 22:30:03+00:00,North-America,USA,334805269,2023-10-04,2883,1028909,1544,106565453,324882,108772218,0,3518,1177856,3543101,1186248894,2023-10-04,2023,10,2023-10-04,10
2023-10-04 22:15:02+00:00,North-America,USA,334805269,2023-10-04,4918,1029617,1544,106561862,324873,108769335,27,3518,1177856,3543101,1186248894,2023-10-04,2023,10,2023-10-04,10
2023-10-04 01:00:04+00:00,North-America,USA,334805269,2023-10-04,4918,1029603,1544,106561876,324873,108769335,27,3518,1177856,3543101,1186248894,2023-10-04,2023,10,2023-10-04,10
2023-10-04 00:45:03+00:00,North-America,USA,334805269,2023-10-04,4918,1039050,1544,106552429,324873,108769335,27,3518,1177856,3543101,1186248894,2023-10-04,2023,10,2023-10-04,10
2023-10-04 00:00:05+00:00,North-America,USA,334805269,2023-10-04,3791,1038712,1543,106551664,324870,108768208,13,3518,1177832,3543101,1186248894,2023-10-04,2023,10,2023-10-04,10
2023-10-03 23:30:03+00:00,North-America,USA,334805269,2023-10-03,3511,1038525,1542,106550099,324865,108766442,11,3518,1177818,3543101,1186248894,2023-10-03,2023,10,2023-10-03,10
2023-10-03 23:00:04+00:00,North-America,USA,334805269,2023-10-03,2791,1034579,1542,106549015,324850,108761396,9,3518,1177802,3543101,1186248894,2023-10-03,2023,10,2023-10-03,10
2023-10-03 22:15:05+00:00,North-America,USA,334805269,2023-10-03,1540,1034406,1542,106547946,324846,108760145,0,3518,1177793,3543101,1186248894,2023-10-03,2023,10,2023-10-03,10
2023-10-03 22:00:05+00:00,North-America,USA,334805269,2023-10-03,3109,1036720,1542,106544092,324841,108758605,8,3518,1177793,3543101,1186248894,2023-10-03,2023,10,2023-10-03,10
2023-10-03 00:15:04+00:00,North-America,USA,334805269,2023-10-03,3109,1046167,1542,106534645,324841,108758605,8,3518,1177793,3543101,1186248894,2023-10-03,2023,10,2023-10-03,10
2023-10-02 22:45:04+00:00,North-America,USA,334805269,2023-10-02,2188,1044961,1524,106532732,324831,108754984,8,3516,1177291,3543101,1186248894,2023-10-02,2023,10,2023-10-02,10
2023-10-02 22:15:06+00:00,North-America,USA,334805269,2023-10-02,2161,1044934,1526,106532732,324830,108754957,8,3516,1177291,3543101,1186248894,2023-10-02,2023,10,2023-10-02,10
2023-10-02 22:00:03+00:00,North-America,USA,334805269,2023-10-02,3530,1046564,1499,106528949,324824,108752796,2,3516,1177283,3543101,1186248894,2023-10-02,2023,10,2023-10-02,10
2023-10-02 01:00:04+00:00,North-America,USA,334805269,2023-10-02,3530,1055246,1485,106520267,324824,108752796,2,3516,1177283,3543101,1186248894,2023-10-02,2023,10,2023-10-02,10
2023-10-02 00:15:05+00:00,North-America,USA,334805269,2023-10-02,3530,1037469,1485,106517985,324763,108732299,2,3515,1176845,3543101,1186248894,2023-10-02,2023,10,2023-10-02,10
2023-10-01 23:30:04+00:00,North-America,USA,334805269,2023-10-01,3530,1044197,1485,106511257,324763,108732299,2,3515,1176845,3543101,1186248894,2023-10-01,2023,10,2023-10-01,10
2023-10-01 22:45:04+00:00,North-America,USA,334805269,2023-10-01,519,1043423,1485,106509020,324754,108729288,2,3515,1176845,3543101,1186248894,2023-10-01,2023,10,2023-10-01,10
2023-10-01 22:00:04+00:00,North-America,USA,334805269,2023-10-01,4442,1043852,1485,106508074,324752,108728769,3,3515,1176843,3543101,1186248894,2023-10-01,2023,10,2023-10-01,10
2023-09-30 23:45:03+00:00,North-America,USA,334805269,2023-09-30,4442,1050208,1485,106488454,324712,108715443,3,3515,1176781,3542951,1186198602,2023-09-30,2023,9,2023-09-30,9
2023-09-30 23:30:03+00:00,North-America,USA,334805269,2023-09-30,4073,1053591,1545,106484702,324711,108715074,3,3515,1176781,3542951,1186198602,2023-09-30,2023,9,2023-09-30,9
2023-09-30 23:15:03+00:00,North-America,USA,334805269,2023-09-30,4073,1060319,1549,106477974,324711,108715074,3,3515,1176781,3542951,1186198602,2023-09-30,2023,9,2023-09-30,9
2023-09-30 22:15:03+00:00,North-America,USA,334805269,2023-09-30,4557,1059798,1549,106474425,324699,108711001,7,3515,1176778,3542951,1186198602,2023-09-30,2023,9,2023-09-30,9
2023-09-29 23:30:05+00:00,North-America,USA,334805269,2023-09-29,4557,1078695,1549,106455528,324699,108711001,7,3515,1176778,3542951,1186198602,2023-09-29,2023,9,2023-09-29,9
2023-09-29 23:00:04+00:00,North-America,USA,334805269,2023-09-29,4557,1084071,1548,106450152,324699,108711001,7,3515,1176778,3542951,1186198602,2023-09-29,2023,9,2023-09-29,9
2023-09-29 22:00:04+00:00,North-America,USA,334805269,2023-09-29,8009,1083984,1548,106445689,324686,108706444,15,3515,1176771,3542951,1186198602,2023-09-29,2023,9,2023-09-29,9
2023-09-29 00:45:04+00:00,North-America,USA,334805269,2023-09-29,8009,1084679,1544,106439635,324669,108701021,15,3515,1176707,3542951,1186198602,2023-09-29,2023,9,2023-09-29,9
2023-09-29 00:30:04+00:00,North-America,USA,334805269,2023-09-29,7201,1084210,1544,106438279,324664,108699193,13,3515,1176704,3542951,1186198602,2023-09-29,2023,9,2023-09-29,9
2023-09-29 00:15:16+00:00,North-America,USA,334805269,2023-09-29,6669,1085962,1545,106435995,324662,108698661,13,3515,1176704,3542951,1186198602,2023-09-29,2023,9,2023-09-29,9
2023-09-29 00:00:11+00:00,North-America,USA,334805269,2023-09-29,6165,1083598,1545,106434845,324652,108695128,11,3515,1176685,3542951,1186198602,2023-09-29,2023,9,2023-09-29,9
2023-09-28 23:45:08+00:00,North-America,USA,334805269,2023-09-28,6165,1082205,1551,106434093,324645,108692959,11,3514,1176661,3542951,1186198602,2023-09-28,2023,9,2023-09-28,9
2023-09-28 23:30:03+00:00,North-America,USA,334805269,2023-09-28,6165,1076766,1551,106426670,324607,108680072,11,3514,1176636,3542951,1186198602,2023-09-28,2023,9,2023-09-28,9
2023-09-28 23:15:04+00:00,North-America,USA,334805269,2023-09-28,5631,1076850,1550,106422879,324596,108676331,7,3514,1176602,3542866,1186170341,2023-09-28,2023,9,2023-09-28,9
2023-09-28 22:45:08+00:00,North-America,USA,334805269,2023-09-28,5224,1076915,1550,106422410,324594,108675924,4,3514,1176599,3542866,1186170341,2023-09-28,2023,9,2023-09-28,9
2023-09-28 22:30:08+00:00,North-America,USA,334805269,2023-09-28,3985,1076088,1550,106422002,324591,108674685,0,3514,1176595,3542866,1186170341,2023-09-28,2023,9,2023-09-28,9
2023-09-28 22:15:04+00:00,North-America,USA,334805269,2023-09-28,0,1075225,1550,106418880,324579,108670700,0,3514,1176595,3542866,1186170341,2023-09-28,2023,9,2023-09-28,9
2023-09-28 01:30:03+00:00,North-America,USA,334805269,2023-09-28,7752,1075192,1550,106418913,324579,108670700,18,3514,1176595,3542866,1186170341,2023-09-28,2023,9,2023-09-28,9
2023-09-28 01:00:03+00:00,North-America,USA,334805269,2023-09-28,7752,1075183,1550,106418922,324579,108670700,18,3514,1176595,3542866,1186170341,2023-09-28,2023,9,2023-09-28,9
2023-09-28 00:45:04+00:00,North-America,USA,334805269,2023-09-28,7646,1065878,1567,106413402,324534,108655811,17,3514,1176531,3542866,1186170341,2023-09-28,2023,9,2023-09-28,9
2023-09-28 00:30:03+00:00,North-America,USA,334805269,2023-09-28,6880,1064555,1567,106412858,324529,108653933,16,3514,1176520,3542866,1186170341,2023-09-28,2023,9,2023-09-28,9
2023-09-28 00:15:04+00:00,North-America,USA,334805269,2023-09-28,6732,1064116,1567,106412260,324526,108652892,16,3514,1176516,3542866,1186170341,2023-09-28,2023,9,2023-09-28,9
2023-09-28 00:00:05+00:00,North-America,USA,334805269,2023-09-28,6391,1062561,1567,106411443,324518,108650500,14,3514,1176496,3542866,1186170341,2023-09-28,2023,9,2023-09-28,9
2023-09-27 23:45:06+00:00,North-America,USA,334805269,2023-09-27,5797,1067528,1570,106402326,324506,108646337,13,3514,1176483,3542866,1186170341,2023-09-27,2023,9,2023-09-27,9
2023-09-27 23:15:04+00:00,North-America,USA,334805269,2023-09-27,5041,1065295,1570,106398501,324488,108640219,7,3514,1176423,3542866,1186170341,2023-09-27,2023,9,2023-09-27,9
2023-09-27 23:00:05+00:00,North-America,USA,334805269,2023-09-27,2254,1059455,1571,106394860,324459,108630654,0,3514,1176339,3542866,1186170341,2023-09-27,2023,9,2023-09-27,9
2023-09-27 22:45:04+00:00,North-America,USA,334805269,2023-09-27,2254,1054078,1557,106394371,324442,108624759,0,3513,1176310,3542866,1186170341,2023-09-27,2023,9,2023-09-27,9
2023-09-27 22:15:05+00:00,North-America,USA,334805269,2023-09-27,3880,1055163,1557,106391032,324435,108622505,19,3513,1176310,3542866,1186170341,2023-09-27,2023,9,2023-09-27,9
2023-09-27 00:45:04+00:00,North-America,USA,334805269,2023-09-27,3880,1068554,1557,106377641,324435,108622505,19,3513,1176310,3542866,1186170341,2023-09-27,2023,9,2023-09-27,9
2023-09-27 00:30:04+00:00,North-America,USA,334805269,2023-09-27,3880,1052400,1557,106377641,324386,108606223,19,3513,1176182,3542866,1186170341,2023-09-27,2023,9,2023-09-27,9
2023-09-26 23:00:05+00:00,North-America,USA,334805269,2023-09-26,3880,1052396,1557,106377645,324386,108606223,19,3513,1176182,3542866,1186170341,2023-09-26,2023,9,2023-09-26,9
2023-09-26 22:45:04+00:00,North-America,USA,334805269,2023-09-26,3842,1052454,1557,106377325,324385,108605957,19,3513,1176178,3542866,1186170341,2023-09-26,2023,9,2023-09-26,9
2023-09-26 22:30:05+00:00,North-America,USA,334805269,2023-09-26,2612,1051725,1558,106376827,324382,108604727,16,3513,1176175,3542866,1186170341,2023-09-26,2023,9,2023-09-26,9
2023-09-26 22:15:04+00:00,North-America,USA,334805269,2023-09-26,2612,1051741,1558,106376827,324382,108604727,0,3513,1176159,3542866,1186170341,2023-09-26,2023,9,2023-09-26,9
2023-09-26 22:00:04+00:00,North-America,USA,334805269,2023-09-26,3939,1052822,1558,106373134,324374,108602115,1,3513,1176159,3542866,1186170341,2023-09-26,2023,9,2023-09-26,9
2023-09-26 01:00:10+00:00,North-America,USA,334805269,2023-09-26,3939,1052835,1558,106373134,324374,108602115,1,3513,1176146,3542866,1186170341,2023-09-26,2023,9,2023-09-26,9
2023-09-26 00:15:09+00:00,North-America,USA,334805269,2023-09-26,3939,1061837,1558,106364132,324374,108602115,1,3513,1176146,3542866,1186170341,2023-09-26,2023,9,2023-09-26,9
2023-09-25 23:00:08+00:00,North-America,USA,334805269,2023-09-25,3939,1063397,1558,106359868,324366,108599392,1,3513,1176127,3542866,1186170341,2023-09-25,2023,9,2023-09-25,9
2023-09-25 22:45:07+00:00,North-America,USA,334805269,2023-09-25,3939,1062723,1554,106358290,324359,108597108,1,3513,1176095,3542866,1186170341,2023-09-25,2023,9,2023-09-25,9
2023-09-25 22:30:08+00:00,North-America,USA,334805269,2023-09-25,3920,1062734,1554,106358260,324359,108597089,1,3513,1176095,3542866,1186170341,2023-09-25,2023,9,2023-09-25,9
2023-09-25 22:15:10+00:00,North-America,USA,334805269,2023-09-25,3671,1065039,1555,106355706,324358,108596840,1,3513,1176095,3542866,1186170341,2023-09-25,2023,9,2023-09-25,9
2023-09-25 22:00:12+00:00,North-America,USA,334805269,2023-09-25,0,1062216,1555,106352164,324339,108590472,0,3513,1176092,3542866,1186170341,2023-09-25,2023,9,2023-09-25,9
2023-09-25 01:30:08+00:00,North-America,USA,334805269,2023-09-25,3457,1064360,1555,106350020,324339,108590472,0,3513,1176092,3542866,1186170341,2023-09-25,2023,9,2023-09-25,9
2023-09-25 00:00:05+00:00,North-America,USA,334805269,2023-09-25,3457,1067783,1555,106346597,324339,108590472,0,3513,1176092,3542866,1186170341,2023-09-25,2023,9,2023-09-25,9
2023-09-24 23:45:08+00:00,North-America,USA,334805269,2023-09-24,3457,1073362,1555,106341018,324339,108590472,0,3513,1176092,3542866,1186170341,2023-09-24,2023,9,2023-09-24,9
2023-09-24 22:00:04+00:00,North-America,USA,334805269,2023-09-24,3754,1072706,1555,106338217,324329,108587015,0,3513,1176092,3542866,1186170341,2023-09-24,2023,9,2023-09-24,9
2023-09-24 00:15:03+00:00,North-America,USA,334805269,2023-09-24,3754,1074677,1555,106336246,324329,108587015,0,3513,1176092,3542866,1186170341,2023-09-24,2023,9,2023-09-24,9
2023-09-23 23:00:03+00:00,North-America,USA,334805269,2023-09-23,3754,1083608,1555,106327315,324329,108587015,0,3513,1176092,3542866,1186170341,2023-09-23,2023,9,2023-09-23,9
2023-09-23 22:45:04+00:00,North-America,USA,334805269,2023-09-23,163,1082090,1555,106325242,324318,108583424,0,3513,1176092,3542866,1186170341,2023-09-23,2023,9,2023-09-23,9
2023-09-23 22:30:03+00:00,North-America,USA,334805269,2023-09-23,163,1083711,1555,106323621,324318,108583424,0,3513,1176092,3542866,1186170341,2023-09-23,2023,9,2023-09-23,9
2023-09-23 22:00:09+00:00,North-America,USA,334805269,2023-09-23,0,1083548,1555,106323621,324318,108583261,0,3513,1176092,3542866,1186170341,2023-09-23,2023,9,2023-09-23,9
2023-09-23 01:45:03+00:00,North-America,USA,334805269,2023-09-23,5323,1082455,1555,106323372,324314,108581904,7,3513,1176077,3542866,1186170341,2023-09-23,2023,9,2023-09-23,9
2023-09-23 00:30:03+00:00,North-America,USA,334805269,2023-09-23,5323,1088835,1555,106316992,324314,108581904,7,3513,1176077,3542866,1186170341,2023-09-23,2023,9,2023-09-23,9
2023-09-23 00:15:03+00:00,North-America,USA,334805269,2023-09-23,5323,1094125,1555,106311702,324314,108581904,7,3513,1176077,3542866,1186170341,2023-09-23,2023,9,2023-09-23,9
2023-09-22 23:00:03+00:00,North-America,USA,334805269,2023-09-22,5323,1096969,1555,106308858,324314,108581904,7,3513,1176077,3542866,1186170341,2023-09-22,2023,9,2023-09-22,9
2023-09-22 22:45:04+00:00,North-America,USA,334805269,2023-09-22,5323,1062999,1555,106308609,324210,108547177,7,3511,1175569,3542866,1186170341,2023-09-22,2023,9,2023-09-22,9
2023-09-22 22:30:04+00:00,North-America,USA,334805269,2023-09-22,3854,1062518,1554,106307628,324205,108545708,0,3511,1175562,3542866,1186170341,2023-09-22,2023,9,2023-09-22,9
2023-09-22 22:00:12+00:00,North-America,USA,334805269,2023-09-22,6811,1061472,1554,106304820,324194,108541854,31,3511,1175562,3542866,1186170341,2023-09-22,2023,9,2023-09-22,9
2023-09-22 01:15:04+00:00,North-America,USA,334805269,2023-09-22,6811,1074972,1554,106291320,324194,108541854,31,3511,1175562,3542866,1186170341,2023-09-22,2023,9,2023-09-22,9
2023-09-22 00:30:04+00:00,North-America,USA,334805269,2023-09-22,6633,1074746,1554,106290418,324191,108540719,31,3511,1175555,3542866,1186170341,2023-09-22,2023,9,2023-09-22,9
2023-09-21 23:15:05+00:00,North-America,USA,334805269,2023-09-21,5336,1074731,1551,106289146,324187,108539422,21,3511,1175545,3542866,1186170341,2023-09-21,2023,9,2023-09-21,9
2023-09-21 23:00:05+00:00,North-America,USA,334805269,2023-09-21,4788,1074165,1531,106285907,324175,108535584,17,3511,1175512,3542788,1186144199,2023-09-21,2023,9,2023-09-21,9
2023-09-21 22:15:05+00:00,North-America,USA,334805269,2023-09-21,3550,1073280,1531,106285571,324172,108534346,0,3511,1175495,3542788,1186144199,2023-09-21,2023,9,2023-09-21,9
2023-09-21 22:00:06+00:00,North-America,USA,334805269,2023-09-21,5721,1072841,1531,106282460,324161,108530796,10,3511,1175495,3542788,1186144199,2023-09-21,2023,9,2023-09-21,9
2023-09-20 23:45:03+00:00,North-America,USA,334805269,2023-09-20,5721,1054851,1531,106278708,324096,108509019,10,3511,1175460,3542788,1186144199,2023-09-20,2023,9,2023-09-20,9
2023-09-20 23:30:03+00:00,North-America,USA,334805269,2023-09-20,5570,1054903,1531,106277600,324093,108507957,10,3511,1175454,3542788,1186144199,2023-09-20,2023,9,2023-09-20,9
2023-09-20 23:00:04+00:00,North-America,USA,334805269,2023-09-20,4991,1054582,1531,106276370,324088,108506396,5,3511,1175444,3542788,1186144199,2023-09-20,2023,9,2023-09-20,9
2023-09-20 22:45:03+00:00,North-America,USA,334805269,2023-09-20,4646,1061469,1533,106267074,324081,108503976,4,3511,1175433,3542788,1186144199,2023-09-20,2023,9,2023-09-20,9
2023-09-20 22:30:03+00:00,North-America,USA,334805269,2023-09-20,3214,1054551,1533,106263996,324051,108493943,1,3511,1175396,3542788,1186144199,2023-09-20,2023,9,2023-09-20,9
2023-09-20 22:15:03+00:00,North-America,USA,334805269,2023-09-20,6141,1055231,1530,106260103,324041,108490729,15,3511,1175395,3542788,1186144199,2023-09-20,2023,9,2023-09-20,9
2023-09-20 00:00:05+00:00,North-America,USA,334805269,2023-09-20,6141,1062899,1470,106252435,324041,108490729,15,3511,1175395,3542788,1186144199,2023-09-20,2023,9,2023-09-20,9
2023-09-19 23:45:05+00:00,North-America,USA,334805269,2023-09-19,6106,1062953,1472,106252135,324041,108490480,14,3511,1175392,3542788,1186144199,2023-09-19,2023,9,2023-09-19,9
